i,j,weight
144,6434,1
144,6481,1
145,177,1
145,2192,1
145,2456,1
145,2463,1
145,3154,2
145,3349,1
145,3734,1
145,3931,1
145,4038,1
145,6062,1
145,6157,1
146,1759,1
146,2287,2
146,3270,1
146,5193,1
148,765,1
148,1503,1
149,89,1
149,148,1
149,309,1
149,367,2
149,743,1
149,747,1
149,1357,1
149,1515,1
149,1675,1
149,1846,1
149,1958,1
149,2028,1
149,2052,1
149,2135,1
149,2192,1
149,2292,1
149,2388,3
149,2430,1
149,2497,1
149,2514,2
149,2650,1
149,2654,1
149,2858,2
149,2947,1
149,3326,2
149,3478,1
149,3548,1
149,3662,3
149,3827,1
149,4426,1
149,4544,1
149,4657,4
149,4716,2
149,5081,1
149,5087,1
149,5175,1
149,5211,1
149,5396,1
149,5430,1
149,5431,2
149,5487,1
149,5888,1
149,5925,1
149,6256,1
149,6275,1
149,6361,1
149,6387,1
149,6482,1
150,244,1
150,666,1
150,1967,1
150,2068,1
150,2179,1
150,3074,1
150,3191,1
150,3458,1
150,4054,1
150,5187,1
150,5725,1
150,5889,1
150,6001,1
150,6094,1
151,393,1
151,664,1
151,1561,2
151,2038,1
151,2210,3
151,2317,1
151,2570,1
151,2852,1
151,2865,1
151,3568,1
151,3844,1
151,4038,1
151,4258,1
151,5415,1
151,5439,1
151,6258,2
151,6404,1
151,6502,1
151,6547,1
152,251,1
152,1990,1
152,2575,1
152,3672,1
152,3763,3
152,4397,1
152,4811,1
152,4948,1
152,5584,1
152,5871,1
152,5921,1
152,6308,1
153,5844,1
154,28,1
154,419,1
154,482,1
154,590,1
154,760,1
154,995,1
154,1107,1
154,1406,1
154,1407,1
154,1448,1
154,1644,1
154,2009,1
154,2042,1
154,2043,1
154,2417,2
154,2664,1
154,2692,1
154,2814,1
154,3022,1
154,3171,1
154,3250,1
154,3450,2
154,3458,1
154,3581,1
154,3591,1
154,3958,1
154,4109,1
154,4159,1
154,4618,1
154,4921,1
154,4971,1
154,5005,1
154,5063,1
154,5147,1
154,5151,1
154,5533,1
154,5625,1
154,5707,1
154,5718,1
154,6219,1
155,30,1
155,357,2
155,607,1
155,657,1
155,793,1
155,798,1
155,858,1
155,869,1
155,1418,1
155,1453,1
155,1455,1
155,1794,3
155,2120,1
155,2344,1
155,2382,1
155,2384,1
155,2404,1
155,2427,1
155,2555,1
155,2812,1
155,2888,1
155,3133,1
155,3779,1
155,3849,1
155,3950,2
155,4571,1
155,4603,1
155,4783,1
155,4843,1
155,4899,1
155,5051,2
155,5125,1
155,5241,1
155,5297,1
155,5299,1
155,5361,1
155,5650,1
155,5750,1
155,5916,2
155,6064,1
155,6085,1
155,6195,2
155,6430,1
155,6542,1
156,363,1
156,1290,1
156,1401,1
156,1449,1
156,1895,1
156,2102,1
156,2224,1
156,2400,1
156,2403,1
156,3027,1
156,3607,1
156,3726,1
156,3806,1
156,4209,1
156,4537,1
156,5040,1
156,5386,1
156,6119,1
156,6121,1
156,6157,1
156,6291,1
156,6410,1
157,6099,1
157,6541,1
158,178,1
158,884,1
158,1428,1
158,2944,1
158,4047,1
158,5057,1
159,605,1
159,765,1
159,917,1
159,2105,2
159,4094,1
159,4256,1
159,4886,1
159,5147,1
159,5751,1
159,6303,2
159,6529,1
160,1165,1
160,1459,1
160,1466,1
160,1540,1
160,1637,2
160,2324,2
160,2627,1
160,2676,2
160,3023,2
160,3980,1
160,4899,3
160,5870,1
162,5723,1
163,23,1
163,483,1
163,763,1
163,865,1
163,1276,1
163,1539,1
163,1896,1
163,2125,1
163,2557,1
163,2637,1
163,2764,1
163,3092,1
163,3260,1
163,3714,1
163,3900,1
163,4053,4
163,4136,1
163,4240,1
163,4396,1
163,5273,1
163,6001,1
163,6112,1
163,6342,1
165,36,1
165,191,1
165,322,1
165,437,2
165,494,1
165,828,1
165,956,1
165,963,1
165,1000,1
165,1065,1
165,1143,1
165,1670,1
165,1836,1
165,1851,1
165,2133,1
165,2480,1
165,2654,1
165,2697,1
165,2856,1
165,2885,1
165,3052,1
165,3124,1
165,3154,1
165,3222,1
165,3301,1
165,3536,1
165,3560,1
165,4036,1
165,4208,1
165,4270,1
165,4311,1
165,4390,1
165,4411,1
165,4433,1
165,4481,4
165,4492,1
165,4617,1
165,4650,1
165,4896,1
165,5126,1
165,5248,1
165,5744,1
165,6309,2
166,400,1
166,520,2
166,747,2
166,1173,2
166,1345,1
166,1614,1
166,2004,1
166,2216,1
166,2844,1
166,4027,1
166,4296,1
166,4373,1
166,4382,1
166,4816,1
166,5159,2
166,5178,1
166,5505,2
166,5988,1
166,6386,1
167,960,1
169,1751,2
170,11,1
170,522,1
170,732,1
170,811,1
170,892,1
170,1874,1
170,1991,1
170,4258,2
170,4689,1
170,4746,1
170,4854,1
170,5737,1
171,111,2
171,404,2
171,669,1
171,792,1
171,918,1
171,1014,1
171,1087,1
171,1091,1
171,1321,1
171,1435,1
171,1483,2
171,1761,1
171,1829,2
171,2107,1
171,2575,1
171,2754,1
171,2892,1
171,3271,1
171,3511,2
171,3597,2
171,3749,1
171,4119,1
171,4160,2
171,4313,1
171,4353,1
171,5092,1
171,5168,1
171,5335,2
171,5437,1
171,5664,1
171,5669,1
171,5722,1
171,5777,1
171,5856,1
171,6015,1
171,6031,1
171,6118,1
171,6340,1
171,6384,1
171,6497,1
171,6523,1
172,90,1
172,871,1
172,1045,1
172,1096,1
172,1290,1
172,1423,1
172,1640,1
172,1758,1
172,1808,1
172,2170,1
172,2206,1
172,2216,1
172,2292,1
172,2300,1
172,2410,1
172,2516,1
172,2844,1
172,3477,1
172,3630,2
172,3642,1
172,3644,1
172,3662,1
172,3989,1
172,4289,1
172,4560,1
172,4621,1
172,4802,1
172,5139,1
172,5211,2
172,5452,1
172,5470,1
172,5765,1
172,6172,1
172,6477,2
173,385,1
173,535,1
173,657,8
173,981,1
173,1387,1
173,1697,1
173,2459,1
173,2598,1
173,3098,1
173,3432,1
173,3796,1
173,4861,1
173,4899,1
173,5092,1
173,5777,1
173,6177,1
174,1408,1
174,1559,2
175,1074,1
175,1092,1
175,2134,1
175,3028,1
175,4276,1
175,4522,1
176,1322,1
176,1347,1
176,2801,1
176,4398,1
177,9,2
177,10,1
177,18,2
177,78,7
177,90,3
177,172,1
177,195,2
177,201,1
177,217,1
177,231,1
177,233,4
177,235,6
177,236,1
177,247,6
177,281,1
177,354,2
177,362,1
177,457,1
177,464,1
177,474,4
177,480,1
177,485,4
177,497,2
177,509,2
177,530,1
177,537,1
177,575,2
177,580,2
177,583,1
177,600,1
177,629,1
177,631,1
177,639,1
177,650,1
177,663,1
177,665,1
177,688,5
177,699,3
177,711,3
177,738,2
177,816,1
177,819,2
177,827,1
177,856,4
177,861,1
177,862,1
177,920,1
177,921,2
177,941,1
177,952,1
177,969,3
177,1025,2
177,1066,2
177,1073,1
177,1074,3
177,1078,1
177,1084,1
177,1116,5
177,1119,1
177,1122,1
177,1150,2
177,1231,1
177,1236,1
177,1242,1
177,1290,2
177,1293,2
177,1294,2
177,1298,4
177,1312,1
177,1315,1
177,1325,1
177,1346,1
177,1362,1
177,1385,1
177,1389,1
177,1397,1
177,1428,1
177,1440,1
177,1472,3
177,1505,2
177,1549,1
177,1556,1
177,1580,2
177,1608,1
177,1620,1
177,1640,1
177,1665,1
177,1670,2
177,1685,1
177,1701,2
177,1758,1
177,1762,1
177,1816,2
177,1827,1
177,1858,2
177,1908,1
177,1949,1
177,2017,3
177,2030,1
177,2038,1
177,2052,1
177,2055,1
177,2134,2
177,2138,2
177,2145,2
177,2168,3
177,2170,2
177,2216,2
177,2223,3
177,2227,2
177,2254,1
177,2274,1
177,2292,1
177,2293,1
177,2374,3
177,2378,1
177,2385,1
177,2406,1
177,2408,1
177,2410,1
177,2435,1
177,2511,4
177,2512,1
177,2550,2
177,2578,1
177,2600,2
177,2692,1
177,2709,1
177,2735,1
177,2800,2
177,2823,3
177,2873,1
177,2876,2
177,2918,1
177,2922,1
177,2993,2
177,3030,2
177,3043,1
177,3059,3
177,3066,1
177,3119,3
177,3122,10
177,3143,1
177,3195,1
177,3225,1
177,3251,1
177,3311,1
177,3326,1
177,3349,2
177,3384,2
177,3434,1
177,3496,1
177,3503,1
177,3560,1
177,3596,1
177,3606,1
177,3642,3
177,3659,1
177,3662,2
177,3663,5
177,3717,4
177,3720,1
177,3763,1
177,3800,1
177,3903,4
177,3910,1
177,3911,1
177,3921,2
177,3931,2
177,3964,2
177,3975,1
177,3982,2
177,3989,8
177,4007,8
177,4046,2
177,4142,2
177,4169,1
177,4171,1
177,4173,1
177,4205,1
177,4237,2
177,4240,1
177,4254,1
177,4289,1
177,4328,1
177,4377,1
177,4425,1
177,4435,1
177,4442,1
177,4443,1
177,4560,3
177,4620,1
177,4621,1
177,4641,1
177,4650,1
177,4666,1
177,4669,3
177,4803,1
177,4831,1
177,4877,1
177,4952,1
177,4966,1
177,4970,1
177,4989,1
177,4995,1
177,5004,1
177,5018,1
177,5044,2
177,5056,2
177,5139,2
177,5159,2
177,5214,1
177,5216,2
177,5229,2
177,5232,2
177,5274,1
177,5348,1
177,5394,1
177,5395,1
177,5407,1
177,5431,1
177,5448,1
177,5453,1
177,5470,1
177,5505,1
177,5516,3
177,5522,3
177,5550,1
177,5591,1
177,5606,1
177,5684,7
177,5686,1
177,5694,2
177,5697,1
177,5724,1
177,5729,1
177,5731,5
177,5732,6
177,5746,2
177,5748,1
177,5765,2
177,5771,2
177,5810,1
177,5888,1
177,5908,7
177,5919,1
177,5925,1
177,5960,2
177,6069,1
177,6172,1
177,6175,2
177,6186,1
177,6197,1
177,6198,1
177,6248,1
177,6320,4
177,6338,2
177,6367,2
177,6386,3
177,6393,4
177,6499,2
177,6503,1
177,6526,1
177,6546,1
178,5057,1
178,6080,1
178,6180,1
181,159,1
181,362,1
181,410,1
181,666,1
181,668,1
181,677,1
181,807,1
181,947,1
181,993,1
181,1222,1
181,1261,1
181,1281,1
181,1311,1
181,1430,1
181,1448,1
181,1508,1
181,1531,1
181,1600,1
181,1729,3
181,1752,1
181,2042,1
181,2043,2
181,2101,2
181,2105,2
181,2122,1
181,2182,1
181,2190,1
181,2196,1
181,2220,1
181,2357,1
181,2401,1
181,2584,1
181,2608,1
181,2692,1
181,2774,1
181,2946,1
181,2982,2
181,3024,1
181,3169,2
181,3245,1
181,3287,2
181,3342,1
181,3348,1
181,3423,1
181,3640,1
181,3693,1
181,3714,4
181,3717,1
181,3748,1
181,3840,1
181,3887,1
181,3900,1
181,3917,1
181,3937,1
181,3942,1
181,4077,1
181,4358,2
181,4623,1
181,4631,1
181,4683,1
181,4830,1
181,4948,1
181,4955,1
181,4959,1
181,5030,1
181,5145,1
181,5229,1
181,5279,1
181,5310,1
181,5362,1
181,5686,1
181,5694,1
181,5733,1
181,5878,1
181,5900,1
181,5920,1
181,5923,1
181,6089,1
181,6118,1
181,6217,2
181,6292,1
181,6339,1
181,6434,1
181,6524,1
182,763,1
182,1261,1
182,1368,1
182,1508,1
182,2683,1
183,2696,1
184,499,1
184,619,1
184,1023,1
184,1817,1
184,2625,1
184,2672,1
184,4194,1
184,5097,1
184,5271,1
184,6138,1
184,6210,1
185,265,1
185,572,1
185,971,1
185,1748,1
185,2048,1
185,2767,1
185,2854,1
185,2928,1
185,3058,1
185,3640,1
185,3714,1
185,4536,1
185,5307,1
185,5737,1
185,6243,1
185,6245,1
185,6281,1
185,6287,1
185,6300,1
185,6464,1
186,1929,2
186,2062,1
186,2084,1
186,2228,1
186,2391,1
186,2452,1
186,2475,1
186,2808,1
186,3339,1
186,3354,1
186,3821,2
186,3943,1
186,3956,1
186,4201,3
186,4342,1
186,4367,2
186,4914,1
186,5256,1
186,5449,1
186,6185,1
186,6493,1
187,629,1
187,954,1
187,1501,1
187,1610,1
187,1843,1
187,2101,1
187,2318,1
187,2388,1
187,2715,1
187,2748,1
187,3152,1
187,3154,1
187,3606,1
187,3659,1
187,3955,1
187,4435,1
187,4621,1
187,5183,1
187,5550,1
187,6086,1
187,6301,1
187,6308,3
187,6318,1
187,6327,2
188,56,1
188,418,1
188,978,1
188,1008,1
188,1160,1
188,1173,1
188,1657,1
188,1867,1
188,1970,1
188,2426,1
188,3025,1
188,3231,2
188,4717,2
188,5393,1
188,6054,1
190,2015,1
190,5994,1
191,1280,1
191,6050,1
192,1970,1
192,4399,1
193,5364,1
193,5972,1
194,4490,1
195,185,1
195,426,1
195,475,1
195,509,1
195,765,2
195,852,1
195,930,1
195,1112,1
195,1195,2
195,1281,1
195,1669,1
195,1925,1
195,2114,1
195,2293,1
195,2777,1
195,2976,1
195,3010,1
195,3411,1
195,3423,1
195,3446,1
195,3590,1
195,3899,2
195,4349,1
195,4522,1
195,4728,1
195,5430,1
195,5433,1
195,5580,1
195,6503,2
196,111,1
196,486,1
196,516,1
196,766,1
196,793,1
196,1412,1
196,1418,1
196,1440,1
196,1450,1
196,1504,1
196,1688,1
196,1905,2
196,1988,1
196,2082,2
196,2378,1
196,2380,1
196,2401,1
196,2642,1
196,2715,1
196,2755,1
196,2772,1
196,3024,1
196,3043,1
196,3083,1
196,3206,1
196,3293,1
196,3296,1
196,3456,2
196,3511,4
196,3534,1
196,3641,1
196,3749,1
196,3884,1
196,3945,1
196,3949,1
196,4021,1
196,4229,1
196,4327,1
196,4576,1
196,4810,1
196,4904,1
196,5274,1
196,5366,1
196,5532,1
196,5619,1
196,5650,1
196,5706,1
196,5971,1
196,6065,1
196,6068,1
196,6083,1
196,6384,1
197,2764,1
197,5485,1
198,477,1
198,790,1
198,938,1
198,1028,1
198,1249,1
198,1621,1
198,1916,1
198,2276,1
198,2568,1
198,2681,1
198,2767,1
198,2782,1
198,2852,1
198,2920,1
198,3669,1
198,4746,1
198,4844,1
198,5332,1
198,5719,1
198,5755,1
198,6262,2
199,42,1
199,95,1
199,475,1
199,973,1
199,1246,1
199,1256,1
199,1808,1
199,1970,1
199,2042,3
199,2101,1
199,2633,1
199,2682,1
199,2686,1
199,2701,1
199,2808,1
199,2835,1
199,2929,1
199,2994,1
199,3007,1
199,3384,1
199,3563,1
199,3710,1
199,4047,1
199,4331,1
199,4509,1
199,4789,1
199,5130,1
199,5598,1
199,5921,1
199,6214,1
199,6357,1
199,6493,1
200,783,1
200,977,1
201,457,1
201,566,1
201,3642,1
201,4810,1
202,1954,1
202,2147,1
202,2403,1
202,4863,1
202,6278,1
203,125,1
203,409,1
203,608,1
203,704,1
203,779,1
203,1169,1
203,1613,1
203,2179,1
203,2574,1
203,2754,1
203,2826,1
203,3021,1
203,3291,1
203,3455,1
203,3751,1
203,3765,2
203,4405,1
203,4856,1
203,5063,1
203,5293,1
203,5441,1
203,6375,1
203,6459,1
205,76,1
206,1866,1
206,6470,1
208,987,1
208,1414,1
208,1946,1
208,1970,1
208,2942,1
208,3131,1
208,3867,1
208,4125,1
208,5038,1
209,2489,1
209,5810,1
209,6448,1
210,39,1
210,226,1
210,747,1
210,757,1
210,882,1
210,899,1
210,1278,1
210,1345,1
210,1376,1
210,1397,1
210,1426,1
210,1440,1
210,1482,1
210,1503,1
210,1608,1
210,1614,2
210,1696,1
210,1836,2
210,2142,1
210,2170,1
210,2192,2
210,2216,1
210,2243,1
210,2333,1
210,2388,3
210,2454,1
210,2514,2
210,2577,1
210,2588,1
210,2661,1
210,2697,1
210,2872,1
210,3018,1
210,3081,1
210,3258,1
210,3314,1
210,3326,1
210,3370,1
210,3431,1
210,3435,2
210,3477,1
210,3536,1
210,3580,1
210,3600,1
210,3614,1
210,3617,1
210,3763,1
210,3776,1
210,3842,1
210,3853,1
210,3931,4
210,4202,1
210,4249,1
210,4419,1
210,4426,1
210,4512,1
210,4872,1
210,4958,1
210,4973,1
210,5105,1
210,5135,1
210,5146,1
210,5183,1
210,5221,1
210,5302,1
210,5360,1
210,5747,1
210,5852,1
210,5914,1
210,5980,1
210,6060,1
210,6110,1
210,6191,1
210,6230,1
210,6350,1
210,6372,1
210,6478,2
211,221,2
211,589,1
211,718,1
211,1068,1
211,1161,1
211,1163,1
211,1227,1
211,1335,1
211,1519,1
211,1963,2
211,2396,1
211,2517,1
211,2863,1
211,2875,1
211,2912,1
211,3048,2
211,3099,1
211,3224,1
211,3449,1
211,3501,1
211,3976,1
211,3994,2
211,4177,1
211,4263,1
211,4279,1
211,4528,3
211,4725,1
211,4871,1
211,4902,2
211,4981,1
211,5010,1
211,5033,1
211,5290,1
211,5397,1
211,5623,1
211,5700,1
211,5742,3
211,6533,1
212,1485,1
213,3202,1
213,3925,2
213,5085,1
213,5742,2
213,5799,3
214,484,1
214,1177,1
214,1290,1
214,1314,1
214,1373,1
214,1389,1
214,1422,1
214,1440,1
214,1484,1
214,2435,1
214,2761,1
214,2841,1
214,3373,2
214,3558,1
214,4140,1
214,4657,1
214,5484,1
214,5684,1
214,5783,1
214,5893,1
214,5960,1
214,6075,1
215,404,2
215,501,1
215,594,1
215,669,5
215,764,1
215,766,1
215,786,1
215,857,1
215,918,4
215,928,1
215,959,2
215,998,1
215,1117,1
215,1181,1
215,1422,3
215,1451,2
215,1652,1
215,1660,1
215,1755,1
215,1903,2
215,1961,1
215,2169,1
215,2494,1
215,2553,1
215,2555,1
215,2674,1
215,2943,1
215,3023,1
215,3024,1
215,3267,3
215,3455,2
215,3625,1
215,3750,1
215,3793,1
215,4095,1
215,4605,4
215,4618,1
215,4913,1
215,5179,1
215,5358,1
215,5474,1
215,5497,1
215,5599,1
215,5665,1
215,5679,1
215,5903,1
215,5937,1
215,5967,1
215,6025,1
215,6179,1
215,6337,2
216,1371,1
216,2434,1
216,3076,1
216,5789,1
216,6007,1
216,6417,1
217,9,1
217,18,3
217,65,11
217,98,3
217,100,4
217,130,1
217,133,2
217,149,6
217,166,2
217,172,2
217,175,1
217,309,1
217,321,1
217,327,1
217,355,1
217,374,1
217,400,1
217,424,1
217,437,1
217,457,1
217,490,4
217,503,5
217,542,2
217,552,1
217,644,1
217,653,3
217,717,2
217,768,1
217,803,2
217,816,7
217,842,3
217,847,1
217,850,6
217,877,8
217,887,6
217,997,2
217,1010,1
217,1032,1
217,1085,1
217,1092,4
217,1150,1
217,1155,3
217,1157,1
217,1173,2
217,1231,1
217,1299,2
217,1358,2
217,1426,1
217,1473,1
217,1491,7
217,1604,2
217,1614,4
217,1639,1
217,1658,1
217,1685,1
217,1707,1
217,1713,6
217,1722,1
217,1827,3
217,1843,1
217,1846,1
217,1851,1
217,1852,1
217,1867,1
217,1880,2
217,1892,1
217,1913,3
217,1941,2
217,1955,2
217,2004,1
217,2061,1
217,2144,1
217,2170,1
217,2216,2
217,2223,2
217,2243,1
217,2279,2
217,2347,6
217,2388,1
217,2497,11
217,2513,2
217,2514,1
217,2516,5
217,2550,2
217,2600,3
217,2613,1
217,2629,1
217,2638,1
217,2711,4
217,2712,1
217,2749,2
217,2753,1
217,2817,1
217,2821,2
217,2869,1
217,2926,1
217,2962,2
217,2993,3
217,3008,4
217,3028,1
217,3030,1
217,3038,1
217,3143,1
217,3154,3
217,3217,1
217,3256,1
217,3276,1
217,3346,1
217,3349,1
217,3351,1
217,3355,2
217,3356,4
217,3466,1
217,3478,1
217,3481,4
217,3505,1
217,3516,2
217,3548,2
217,3560,1
217,3612,2
217,3614,1
217,3642,1
217,3644,1
217,3656,1
217,3659,1
217,3662,2
217,3712,3
217,3827,2
217,3911,2
217,3922,1
217,3955,1
217,3975,1
217,4007,2
217,4012,3
217,4027,2
217,4038,2
217,4062,2
217,4156,1
217,4171,1
217,4173,3
217,4208,1
217,4254,1
217,4260,2
217,4373,1
217,4395,1
217,4426,1
217,4433,1
217,4458,4
217,4513,3
217,4520,1
217,4575,1
217,4617,3
217,4650,1
217,4664,2
217,4684,3
217,4685,1
217,4712,1
217,4802,1
217,4839,1
217,4911,4
217,4920,2
217,4945,1
217,4973,5
217,5126,1
217,5155,4
217,5159,2
217,5175,3
217,5177,5
217,5211,1
217,5223,1
217,5232,1
217,5274,2
217,5288,2
217,5317,3
217,5348,2
217,5360,1
217,5395,4
217,5396,1
217,5430,1
217,5431,3
217,5453,2
217,5516,1
217,5562,1
217,5654,1
217,5656,2
217,5693,1
217,5735,1
217,5782,1
217,5849,2
217,5896,1
217,5914,3
217,5980,1
217,5986,1
217,5988,1
217,5995,7
217,6011,4
217,6039,2
217,6050,11
217,6055,1
217,6256,1
217,6298,3
217,6300,4
217,6324,1
217,6327,1
217,6338,1
217,6427,1
217,6451,1
217,6499,1
217,6536,1
218,963,1
218,1473,1
219,2824,3
219,3857,3
220,1673,1
220,3037,1
220,5574,1
222,5150,1
223,58,1
223,194,1
223,589,1
223,1007,1
223,3556,1
223,3909,1
223,4154,1
223,4691,1
223,4893,1
224,211,1
224,718,1
224,1659,1
224,1963,1
224,2756,3
224,2912,1
224,2996,1
224,3183,1
224,3688,1
224,4002,1
224,4176,2
224,4612,3
224,4902,3
224,4978,1
224,5150,1
224,5359,1
224,5700,2
224,5800,1
225,107,1
225,2540,1
225,3159,1
225,3528,1
225,5109,1
225,6382,1
227,1875,1
228,543,1
228,3302,1
228,3636,1
228,3970,1
228,4156,1
228,5616,1
228,5659,1
228,6399,1
229,22,1
229,2256,1
229,3391,1
229,3543,1
229,4356,1
229,6379,1
230,8,1
230,20,1
230,21,3
230,105,6
230,130,11
230,165,1
230,226,3
230,228,1
230,267,1
230,280,3
230,283,3
230,287,5
230,319,2
230,323,3
230,399,9
230,418,3
230,437,1
230,442,2
230,524,1
230,526,2
230,536,3
230,544,2
230,551,2
230,567,8
230,650,1
230,653,1
230,728,2
230,794,1
230,801,1
230,831,5
230,878,1
230,891,2
230,984,2
230,985,3
230,1000,1
230,1050,4
230,1175,1
230,1227,1
230,1232,1
230,1263,2
230,1270,1
230,1375,1
230,1383,4
230,1577,2
230,1657,2
230,1676,11
230,1727,1
230,1796,14
230,1836,4
230,1851,1
230,1884,7
230,1920,1
230,1962,14
230,1984,7
230,2013,2
230,2028,1
230,2029,1
230,2098,1
230,2144,1
230,2152,1
230,2163,1
230,2205,6
230,2256,3
230,2288,1
230,2337,1
230,2422,2
230,2425,1
230,2429,2
230,2439,3
230,2440,2
230,2457,2
230,2502,9
230,2504,5
230,2508,1
230,2523,3
230,2529,6
230,2530,1
230,2577,1
230,2621,5
230,2697,1
230,2710,1
230,2738,1
230,2749,2
230,2768,2
230,2830,4
230,2831,2
230,2838,1
230,2855,3
230,2863,2
230,2973,2
230,3012,2
230,3052,10
230,3068,12
230,3085,6
230,3135,2
230,3155,1
230,3162,4
230,3194,1
230,3227,1
230,3330,2
230,3363,1
230,3367,2
230,3391,5
230,3397,2
230,3431,1
230,3452,3
230,3465,1
230,3488,2
230,3505,4
230,3509,5
230,3527,4
230,3638,1
230,3670,1
230,3756,4
230,3762,6
230,3803,1
230,3829,2
230,3837,4
230,3892,1
230,3923,6
230,3933,4
230,3996,1
230,4023,1
230,4036,9
230,4043,3
230,4117,1
230,4132,1
230,4156,10
230,4165,4
230,4270,3
230,4356,1
230,4375,1
230,4390,1
230,4394,13
230,4410,6
230,4426,2
230,4428,4
230,4433,2
230,4453,1
230,4525,7
230,4530,2
230,4562,2
230,4564,1
230,4566,3
230,4568,1
230,4569,2
230,4606,1
230,4607,1
230,4611,1
230,4626,1
230,4662,1
230,4665,4
230,4677,2
230,4678,2
230,4682,1
230,4698,2
230,4704,2
230,4707,1
230,4715,14
230,4730,16
230,4749,3
230,4796,1
230,4815,1
230,4821,2
230,4896,1
230,4936,5
230,4960,1
230,4965,3
230,5084,1
230,5112,1
230,5200,2
230,5201,1
230,5221,1
230,5285,3
230,5311,2
230,5319,6
230,5336,9
230,5353,5
230,5360,1
230,5392,2
230,5415,1
230,5566,2
230,5576,3
230,5615,2
230,5620,5
230,5705,2
230,5744,2
230,5745,2
230,5763,1
230,5820,7
230,5823,1
230,5859,3
230,5862,10
230,5910,3
230,5941,4
230,5953,8
230,5980,1
230,6051,1
230,6052,1
230,6054,4
230,6057,1
230,6061,3
230,6184,1
230,6323,1
230,6331,3
230,6374,2
230,6383,1
230,6422,4
230,6423,3
230,6427,2
230,6498,9
230,6536,1
231,3937,1
231,4106,1
231,5016,1
233,1808,1
233,2279,1
233,2736,1
233,3445,1
233,3580,1
233,4990,1
233,5098,1
233,5302,1
233,5879,1
233,6157,3
234,5978,1
235,1624,1
235,2859,1
236,65,1
236,177,1
236,503,2
236,542,1
236,888,1
236,969,1
236,1010,1
236,1374,1
236,1397,1
236,1515,1
236,1604,1
236,1958,2
236,2216,1
236,2613,1
236,3154,1
236,3409,1
236,3813,1
236,3955,1
236,4426,1
236,4716,1
236,5139,1
236,5285,1
236,5470,1
236,5918,1
236,5953,1
236,6055,2
236,6086,1
236,6256,2
236,6275,1
236,6516,1
237,111,1
237,615,1
237,669,1
237,941,1
237,1124,1
237,1514,1
237,1844,9
237,2575,1
237,2986,2
237,3033,1
237,3216,5
237,3404,4
237,3511,1
237,3641,1
237,3823,1
237,4026,1
237,5059,1
237,5582,1
237,5669,3
237,5946,1
237,6072,1
237,6291,1
238,3149,1
239,7,2
239,242,2
239,412,1
239,621,1
239,738,1
239,1235,1
239,1339,1
239,1350,1
239,1381,2
239,1388,3
239,1484,1
239,1723,1
239,2169,1
239,2273,1
239,2302,2
239,2493,1
239,2537,5
239,2558,2
239,2804,1
239,2841,2
239,3003,2
239,3230,1
239,3243,2
239,3247,3
239,3382,1
239,3429,1
239,3793,1
239,3799,1
239,3876,1
239,4157,1
239,4286,1
239,4620,1
239,4640,1
239,4804,1
239,4810,1
239,4972,1
239,5119,1
239,5169,2
239,5484,1
239,5498,1
239,5680,1
239,5692,1
239,5717,1
239,5835,2
239,5876,1
239,5906,1
239,5917,1
239,5994,2
239,6074,1
239,6132,1
239,6135,2
239,6174,1
239,6417,1
239,6437,1
239,6475,1
240,14,1
240,18,1
240,29,1
240,117,1
240,247,1
240,299,1
240,354,1
240,470,1
240,484,1
240,509,1
240,516,1
240,534,1
240,543,1
240,575,1
240,583,4
240,638,1
240,639,1
240,646,1
240,676,1
240,723,1
240,726,1
240,742,1
240,780,2
240,807,1
240,866,1
240,912,1
240,973,1
240,1119,1
240,1177,2
240,1214,1
240,1235,1
240,1242,3
240,1252,3
240,1282,1
240,1290,1
240,1314,2
240,1438,1
240,1440,1
240,1479,1
240,1503,1
240,1538,1
240,1620,1
240,1626,1
240,1630,1
240,1844,1
240,1943,1
240,2114,2
240,2115,1
240,2134,1
240,2172,1
240,2192,1
240,2367,2
240,2662,1
240,2686,1
240,2755,1
240,2758,1
240,2761,1
240,2841,1
240,2872,1
240,2976,1
240,3138,1
240,3225,1
240,3248,1
240,3373,1
240,3590,1
240,3594,2
240,3661,1
240,3717,1
240,3718,1
240,3724,2
240,3752,2
240,3798,1
240,3842,1
240,3843,1
240,3846,1
240,3868,1
240,3977,1
240,4021,2
240,4026,1
240,4029,1
240,4038,1
240,4122,2
240,4349,1
240,4360,1
240,4368,1
240,4415,1
240,4443,1
240,4444,1
240,4467,1
240,4471,1
240,4743,1
240,4798,1
240,4848,1
240,4950,1
240,5046,1
240,5106,1
240,5132,1
240,5198,1
240,5230,1
240,5282,1
240,5436,1
240,5524,1
240,5579,1
240,5585,1
240,5599,1
240,5669,1
240,5766,3
240,5852,1
240,5892,1
240,5946,2
240,6002,1
240,6081,1
240,6187,1
240,6194,1
240,6277,2
240,6291,1
240,6358,1
240,6460,1
241,27,1
241,1264,3
241,1400,1
241,1700,1
241,1831,1
241,2218,1
241,3075,2
241,3511,1
241,3765,1
241,5632,1
241,6218,1
242,243,1
242,297,1
242,636,1
242,712,1
242,755,1
242,820,1
242,1626,1
242,1857,1
242,2812,1
242,3096,1
242,3793,1
242,4100,1
242,4344,2
242,4574,2
242,4904,1
242,5504,1
242,5684,1
242,6157,1
243,159,1
