id,x_soma,y_soma,z_soma,x_cm,y_cm,z_cm,degree,presynaptic_degree,postsynaptic_degree,weighted_presynaptic_degree,weighted_postsynaptic_degree,pca_1_x,pca_1_y,pca_1_z,pca_1_evr,linear_span_pca_1,n_mesh_vertices
2164101881,2754992.0,771112.0,63360.0,2767293.322954176,750403.0648507843,82652.42195546736,8,7,1,13,1,0.381596410103561,-0.8618313722355984,0.3341120554942319,0.6949764053049514,457569.320332301,723307
5969883808,861480.0,1741056.0,4224.0,869064.4871080393,1765710.3809471831,20884.860362379608,0,0,0,0,0,0.7807887108674189,0.624652480364578,-0.0133516948877291,0.9035119398338474,274245.1816459687,364453
72281637872,1705880.0,694120.0,156288.0,1704018.6380140102,695230.8265152202,153616.76326066334,0,0,0,0,0,-0.4360168187879152,0.8952102522159334,-0.0921300063038696,0.5968333753378716,215373.48023291363,365253
41762936888,3445080.0,1891424.0,67584.0,3478738.97263269,1881923.396444896,71954.7088390946,0,0,0,0,0,0.9173705607105752,-0.3965616302261748,0.0342071304543784,0.7530836522222296,183771.3035701713,237209
30693683399,2170512.0,1264504.0,76032.0,2208447.831794072,1200816.2916386866,105139.8813106356,3,1,2,1,2,0.6711827976309251,-0.7313580156711046,0.1209508374421176,0.905978010796947,472541.50870512513,335173
5195225884,3407704.0,1700800.0,8448.0,3439419.6459932085,1652681.5589693144,26411.70201098352,5,2,3,2,3,0.588672962164532,-0.808111398345259,0.0204966212070536,0.7711430649110266,382186.7314730768,486957
34028725827,2499384.0,2071776.0,46464.0,2501241.528910616,2067465.14049716,46602.603014012006,0,0,0,0,0,-0.7627264323282337,-0.6452587894044397,-0.0434681966978319,0.8620217492593018,12890.567014006898,5351
4663223744,1616648.0,1476208.0,54912.0,1604655.2667441953,1454118.6189536082,63789.14108650834,8,0,8,0,39,-0.0975023358786461,0.2960035627074777,0.9501974454620936,0.4512261215206214,206147.4916902161,430058
29920751306,1773256.0,1067488.0,114048.0,1793663.3882439542,1030291.0324248318,120654.93191068344,12,6,6,12,9,0.5948043976913945,-0.7998583217100774,0.0802146724615626,0.8703716680017295,955008.898703657,939273
39515563704,2119352.0,1344744.0,147840.0,2099148.057466456,1371620.254837596,137286.16136570563,2,2,1,4,1,-0.7800260971614782,0.622285083244464,-0.0657309890269609,0.7772472702056341,407904.8900805138,314967
40115430181,2853704.0,1431568.0,109824.0,2869212.899133976,1431167.7688026798,118658.36579270242,5,2,3,2,6,-0.4078535605971302,0.9109475046435744,0.0618879381777012,0.4874223244831961,226048.828892036,291661
5597089594,2115136.0,1648736.0,135168.0,2100999.004059456,1643622.0014444375,113898.3972679908,16,10,6,13,7,0.9960454560250932,-0.0768631368042444,0.0445590364839258,0.5746447540708236,444550.1481280732,1276568
6210201183,2557896.0,1893576.0,71808.0,2660622.585091938,1852398.1747353603,91296.56343324788,12,1,11,1,14,0.9496108351940988,-0.3119420537592353,0.0305191215213756,0.8645676563214423,873324.0537421147,828063
3970728824,3086168.0,1273728.0,16896.0,3090757.5504630306,1277171.3715700684,20836.03299930804,7,7,0,10,0,-0.7058530912556727,0.6951329180350873,-0.1362411091735359,0.8203171305373934,248116.20117435209,173116
33330054139,2537472.0,1957392.0,118272.0,2595961.706479231,1921519.1544520888,124126.39282955418,14,10,5,19,5,0.9436101693153492,-0.3308547837915611,-0.0116172460978389,0.91053715182629,792497.8236491666,577005
4403574255,2264424.0,1357528.0,71808.0,2253771.3333792747,1347541.371176043,81536.3294640874,2,1,1,4,1,-0.9754857471735608,0.1508172790743753,0.1602551259518447,0.5457550978778156,279606.35932416003,295048
41103495623,2540240.0,1813256.0,76032.0,2596954.53426703,1777326.8124361774,101712.10716236764,7,4,3,4,4,0.9878166234291248,-0.1549640589247902,0.0142989131977678,0.8551144120476172,636741.8058104566,605328
27972334816,2463672.0,665024.0,135168.0,2458838.369510733,676465.3697764842,116872.24642043996,25,14,11,21,16,-0.5835189728238699,0.8110308776029163,-0.0416476161288919,0.8668891896488656,1206735.2125940984,1245029
30960122942,3183024.0,1456720.0,122496.0,3177078.2775723105,1466567.0919103136,103567.46135082364,21,17,4,23,6,-0.2887804521081606,0.9572480903549958,-0.0167911879246169,0.6116186510005238,525496.0900287589,1072532
