i,j,weight
13899,7917,1
13899,8189,2
13899,9068,2
13899,9203,1
13899,9566,3
13899,10412,1
13899,10643,1
13899,11279,1
13899,11328,1
13899,11496,1
13899,11602,1
13899,12030,3
13899,12151,2
13899,12418,1
13899,13518,3
13900,5086,1
13900,7658,1
13900,8494,1
13900,13970,1
13900,14503,1
13902,2234,1
13902,8925,26
13903,2715,2
13903,2865,1
13903,3703,1
13903,3774,1
13903,3927,2
13903,4857,1
13903,6521,1
13903,11129,2
13903,12323,2
13903,14417,1
13903,14637,1
13903,14953,4
13903,15424,1
13904,261,1
13904,2648,3
13904,6019,4
13904,7939,1
13904,8542,1
13904,10967,3
13904,11006,1
13904,15460,3
13905,891,1
13905,2245,1
13905,2841,1
13905,6798,2
13905,6832,1
13905,6991,1
13905,8247,1
13905,9033,3
13905,9694,1
13905,11482,1
13905,12126,1
13905,13371,2
13905,13992,1
13905,14125,1
13905,14543,1
13905,14873,1
13905,15095,4
13905,15638,1
13907,2944,1
